Order ID,Order Date,Shipped,Customer ID,City,State/Province,Postal/Zip Code,Country,Product Title,Option Summary,Quantity,Unit Price,Discount Price,Item Total,Shipping Total,Discount Total,Order Total,Status
177940,2019-12-31,2020-01-06,95867f31caf24fdbb607bb3f87433d00a7f578d2b4b00865bbb50b497e0c38cf,Winnipeg,MB,R3R3M1,Canada,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Rose Gold; OLED Display Color: Moon White; PCB Color: Onyx Black; FM YAMAHA chip: YM2612,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
179109,2020-01-08,2020-01-12,7530a99e5124c4b7ba755eb759fe8140b78f97d21703c855ba9d3bb9b3c612b6,Moscow,Moscow,115304,Russia,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; PCB Color: Onyx Black; Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
179266,2020-01-10,2020-01-12,fc58ac68630206c205b7fb18dcaa748a3da1e555d08820253f2dfb08a11730d1,Shirley,England,B90 4JY,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,FM YAMAHA chip: YM2612,1,124.99,124.99,124.99,16.49,0.0,141.48,billed
179904,2020-01-15,,e0cdc8183d4daf54548d2f40ef22c23c6a3889f199a99599324e34a34a57d9ba,Tacoma,WA,98405,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612; OLED Display Color: Moon White; PCB Color: Mustard Yellow,1,174.99,174.99,174.99,24.99,0.0,199.98,refunded
180028,2020-01-16,2020-01-19,c8749fa1fe9d2f3d0e4d1e1642bb726807c0745f0ef9a06fb93163ffa43237dd,MOUNT HOLLY,NJ,08060,United States of America,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; FM YAMAHA chip: YM2612; Knobs color: Rose Gold; PCB Color: Ocean Blue,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
180184,2020-01-17,2020-01-20,27a04841024130f542c4ca8a5e2145414163eed0ce9c357da4b0fd39f0cc03fa,Bristol,Bristol,BS9 3TF,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,PCB Color: Onyx Black; Knobs color: Urban Black; OLED Display Color: Moon White; FM YAMAHA chip: YM3438,1,174.99,174.99,174.99,16.49,0.0,191.48,billed
180896,2020-01-24,2020-01-28,89bd8601472f865a07fe86f3eb2b421bcf2884debb6067f1d7769a05ca40a7a4,Sherman Oaks,CA,91423,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,FM YAMAHA chip: YM2612,1,124.99,124.99,124.99,24.99,0.0,149.98,billed
180899,2020-01-24,2020-02-01,e7486c36f88c8471b92c14e22264a2a1e2d9362767d3ac98cc4267bffc421aab,Scuol,GR,7550,Switzerland,DAFM synth - GENESIS YM2612 / YM3438,PCB Color: Onyx Black; Knobs color: Urban Black; OLED Display Color: Moon White; FM YAMAHA chip: YM3438,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
180976,2020-01-24,2020-02-01,59d776da6e9e4a0ef3297a824fa7d0b57790dc3cfd964f7a7b0aa321b9674da3,Málaga,AL,29011,Spain,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; FM YAMAHA chip: YM2612; PCB Color: Pearl White; Knobs color: Metallic Red,1,174.99,174.99,174.99,5.99,0.0,180.98,billed
181317,2020-01-28,2020-02-03,d1279dbb4f23adf686c0ecf8122ce51767333dc4bef5e3bac7033a1e6234629e,Vic le fesq,Langued'oc roussillon,30260,France,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; FM YAMAHA chip: YM2612; Knobs color: Metallic Red; PCB Color: Office Green,1,174.99,174.99,174.99,16.49,0.0,191.48,billed
181422,2020-01-29,2020-02-03,b7071b98489f2d6c17433c85681e138ef723e49bfd31a6488639bd8557ba4309,tosima-ku,Tokyo,171-0022,Japan,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; PCB Color: Onyx Black; FM YAMAHA chip: YM2612; Knobs color: Rose Gold,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
181723,2020-01-31,2020-02-07,dc53752874892ce42b4cdc97c8a88624dc18671e412042d3481c1a4242adfce1,Columbia,MD,21044,United States of America,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; Knobs color: Urban Black; FM YAMAHA chip: YM2612; PCB Color: Ocean Blue,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
181747,2020-02-01,2020-02-07,8e3cf0af2716614947ee958202bc8ffe2fcacfb7ef9e5583d2182129eed20e40,Naples,Campania,80131,Italy,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,FM YAMAHA chip: YM3438,1,124.99,124.99,124.99,16.49,0.0,141.48,billed
182266,2020-02-05,2020-02-08,6f2642a345a03cc76687d85d6cae419b6112b2f8664529ae9b62ccf38a3a94e2,Emeryville,CA,94608,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; OLED Display Color: Moon White; PCB Color: Pearl White; Knobs color: Rose Gold,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
182723,2020-02-10,2020-02-17,6404b6b33af7f721f39910ff9cda84491ad34ef93f7f0e520494573563c20704,Houston,TX,77008,United States of America,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; FM YAMAHA chip: YM2612; PCB Color: Lust Red; Knobs color: Metallic Red,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
182773,2020-02-11,2020-02-17,ee97429a3a37102bf2a3fb0d3d11a2585b6dfa2f201c472f42705687f3dbac7f,falmouth,Cornwall,TR11 5RP,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; Knobs color: Urban Black; PCB Color: Pearl White; FM YAMAHA chip: YM3438,1,174.99,174.99,174.99,16.49,0.0,191.48,billed
182821,2020-02-11,2020-02-22,961cf80384d88e2698f0b7315a5c8f645420b860efd24c5c0a4d885cef98fdf2,Kawasaki-shi,Kanagawa,2110062,Japan,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; Knobs color: Urban Black; PCB Color: Pearl White; FM YAMAHA chip: YM3438,1,174.99,174.99,174.99,24.99,0.0,199.98,billed
182960,2020-02-12,2020-02-21,3fb2e55233666457c1bcc62ffaede3c3fabfcd11c5dc9dd440d7ab335f281a9b,Berlin,Berlin,13055,Germany,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; FM YAMAHA chip: YM2612; Knobs color: Metallic Red; PCB Color: Office Green,1,174.99,174.99,174.99,16.49,0.0,191.48,billed
183010,2020-02-12,2020-02-17,e712475fe3e0fd688c6056087380312e37c171f608b446c810d41773a992849e,Chicago,IL,60647,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,FM YAMAHA chip: YM2612,1,124.99,124.99,124.99,24.99,0.0,149.98,billed
183844,2020-02-20,2020-02-22,db0026f9ebcc8aec7c99b79197d379a9c549ce95ec131c6880e6528b1041cabf,Vantaa,FI,01520,Finland,DAFM synth - GENESIS YM2612 / YM3438,PCB Color: Onyx Black; Knobs color: Urban Black; FM YAMAHA chip: YM2612; OLED Display Color: Moon White,1,199.99,199.99,199.99,16.49,0.0,216.48,billed
193505,2020-05-08,,108c224d3ef0ce006ed1e4b9b3e30e3acfb512c562d1a98c93dd6d5fed49c1b9,Shime,Fukuoka,8112202,Japan,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; OLED Display Color: Electric Blue; FM YAMAHA chip: YM3438; PCB Color: Onyx Black,1,249.99,249.99,249.99,24.99,0.0,274.98,refunded
193511,2020-05-08,2020-05-17,9de497d1b252c649d4e77854eaf13b3c3404eee693bd343aacae32ec9caba896,Fresno,CA,93725,United States of America,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Moon White; Knobs color: Urban Black; FM YAMAHA chip: YM3438; PCB Color: Pearl White,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
193516,2020-05-08,2020-05-11,f79788e6ab109383c9be551e661ffe34975de452437ff9295dd83a0eaba59f50,DENVER,CO,80218,United States of America,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Moon White; FM YAMAHA chip: YM2612; Knobs color: Metallic Red; PCB Color: Office Green,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
193517,2020-05-08,2020-05-17,3d4a830235f78cdfce75e27313239f2a2b167e65e4f80d1595584e10446f8c2a,Knaresborough,Yorkshire,HG5 0DQ,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Moon White; FM YAMAHA chip: YM2612; Knobs color: Metallic Red; PCB Color: Onyx Black,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
193520,2020-05-08,2020-05-16,4ce2836bc650adc65bd198bd5a1e73e9014f5f8a6b3bc247ba6171ff4de44428,Hoofddorp,NH,2132WV,Netherlands,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,124.99,124.99,124.99,16.49,0.0,141.48,billed
193533,2020-05-08,2020-05-16,3a51801cd20d58c04188fe69c8fa6f88edae44d9717093b5fd1a7c2852626c77,Chicago,IL,60647,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,124.99,124.99,124.99,24.99,0.0,149.98,billed
195600,2020-05-23,2020-05-31,ae68ac68cef04cdabf2612890d383b09d1908129bd528a6e5d7f4b7e6c36faf1,Philadelphia,PA,19148,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612; OLED Display Color: Electric Blue; PCB Color: Onyx Black,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
197407,2020-06-06,2020-06-14,63fd2816ab4548f4e3870bc774951edbfb7553d31ad4a1f9f80fd435aeed00c6,Becco - Theux,Liege,4910,Belgium,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,124.99,124.99,124.99,16.49,0.0,141.48,billed
197410,2020-06-06,2020-06-14,e7d026f634e442bb4b4e155d809f023e21361fb943865d96cac51c8654dd3851,PRESTON,Lancashire,PR2 8NQ,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,124.99,124.99,124.99,16.49,0.0,141.48,billed
197411,2020-06-06,2020-06-14,45ec8994dcc3bd29a10b0ab0d2864163fa5ba88b66c3b474de8b92b34bad69e4,Kullaa,-,29340,Finland,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; FM YAMAHA chip: YM3438; Knobs color: Metallic Red; PCB Color: Lust Red,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
197413,2020-06-06,2020-06-10,975f094b51d61d8f60cd21e46a87d1f82e8c9ae0a27aafb3c0b170df0e8c3711,Katsushika City,Tokyo,1240001,Japan,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; PCB Color: Onyx Black; Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
198874,2020-06-13,2020-06-16,16cc87c406335e0d9248ecc90769f263f19567c09bd21006349b1e2157d9e66c,Oakland,CA,94609,United States of America,DAFM synth - GENESIS YM2612 / YM3438,OLED Display Color: Electric Blue; PCB Color: Onyx Black; FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
203673,2020-07-12,2020-07-23,3691a91adc21cfdf8b0b79a114d5576ea0aca489c168199d0907abe49a1d8b3c,Ann Arbor,MI,48103,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Metallic Red,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
203674,2020-07-12,2020-07-18,ec265ce682d1d35c77f50eebdfa93f6ce439d668fbdb96fd692cd5a7847d2e91,PHOENIX,AZ,85009,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,134.99,134.99,134.99,24.99,0.0,159.98,billed
203675,2020-07-12,2020-07-21,0e673af4815c8704e705b9f61222feaf4b7040d6659ac1db5a658fbaeef57d0f,Lake Orion,MI,48360,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
203678,2020-07-12,2020-07-21,c2c6ed74aea7dd7af4c54c11b806d0944e8d618184deccf116d3130a3bac9f2c,Houston,TX,77023,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,134.99,134.99,134.99,24.99,0.0,159.98,billed
203683,2020-07-12,2020-07-21,5c3a61f34fc56e057cdfe137d886000218e52ddcff21d8c30261590995c3d58e,Norwalk,CT,06853,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
203694,2020-07-12,2020-07-23,d3e0eed6c223da5f38558b7cddee4f1a886f908993a5e1ec9fa80d6617e2be48,Las Vegas,NV,89102,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Rose Gold,1,249.99,249.99,249.99,24.99,0.0,274.98,refunded
204797,2020-07-20,,da95cf8f688e01792724a48b134e61c606481eca724d775e363df745cdf29187,Snohomish,WA,98296-7608,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,refunded
204985,2020-07-21,,16cc87c406335e0d9248ecc90769f263f19567c09bd21006349b1e2157d9e66c,Oakland,CA,94609,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,refunded
205020,2020-07-21,2020-07-25,e7486c36f88c8471b92c14e22264a2a1e2d9362767d3ac98cc4267bffc421aab,Scuol,GR,7550,Switzerland,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,billed
205116,2020-07-21,2020-07-25,961cf80384d88e2698f0b7315a5c8f645420b860efd24c5c0a4d885cef98fdf2,Kawasaki-shi,Kanagawa,2110062,Japan,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,billed
205486,2020-07-24,2020-07-25,61e966197b34354f8cd07e43e77dcace67318cf50cd4805cd02521fbbe9569ef,Wommelgem,Antwerp,2160,Belgium,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller,1,29.98,29.98,29.98,0.0,0.0,29.98,billed
205760,2020-07-25,2020-07-27,b7071b98489f2d6c17433c85681e138ef723e49bfd31a6488639bd8557ba4309,tosima-ku,Tokyo,171-0022,Japan,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,billed
207682,2020-08-04,2020-08-05,b942e62b2e30ff8199f02924c48fdf62d46545f5be03dee0a41906a94be30f88,Rukieten,Mecklenburg-Vorpommern,18258,Germany,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,billed
208992,2020-08-11,2020-08-12,31e71c1cf31545c598edac4141152d763474d427c8c0a7e75e295005e958c32d,Campinas,São Paulo,13098-354,Brazil,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller,1,99.0,99.0,99.0,0.0,0.0,99.0,billed
210381,2020-08-19,2020-08-27,a1d982b629254fdd4cf78f74d822888ab42425bfff5a0b3e325ecff953a917eb,Glasgow,Scotland,G443LL,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
210386,2020-08-19,2020-08-27,23a5d0c8f6fcda2dee109239599114e9bd867e2b44ce278419c167451a468eb4,Porto,Porto,4000-533,Portugal,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
210392,2020-08-19,2020-08-27,eb1b7a7c0e68fb8ebe55d0b912038dd00bde4b3a4bad09a629ce7c54ed32177d,Gelterkinden,BL,4460,Switzerland,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,134.99,134.99,134.99,24.99,0.0,159.98,billed
210397,2020-08-19,2020-08-27,1bed181dbd150fe6669c61973bdf6e65ce973d92890e5266758a60608ce59395,Lithonia,GA,30058,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,134.99,134.99,134.99,24.99,0.0,159.98,billed
210399,2020-08-19,2020-08-27,bf2bb00664d6d26a341c1938e95f2b3ee6421e844e92d39d88c7fd1c79c26f79,Berlin,Deutschland,14055,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,134.99,134.99,134.99,16.49,0.0,151.48,billed
210403,2020-08-19,2020-08-27,a1d82c689837f83e1f72189d3cc11339b1243405dfa9e03b936151b50a6bfde5,Auckland,Auckland,0616,New Zealand,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
210413,2020-08-19,2020-08-27,757f33ad9fbcf1f55a1f6420161ed88772d990bf14a1a18c152d6ca4f3fc13e4,Sarasota,FL,34238,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
210570,2020-08-19,2020-08-27,d752357da851fbb585725440ea508cabf5560a12a42ba4342ac12726937b7155,Lassnitzhöhe,Steiermark,8301,Austria,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
216959,2020-09-22,2020-09-29,a27b37f9ddcb92bac73c37015194c3b49b6ea1dad43adf842799145db6220d60,Tver,Tverskaya oblast,170100,Russia,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,134.99,134.99,134.99,24.99,0.0,159.98,billed
216960,2020-09-22,2020-09-29,6e1087d978c55da749037b1cfc5627fe774e84c5046f2622ec43f580a4aac844,Twyford,Berkshire,RG10 0XS,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,134.99,134.99,134.99,16.49,0.0,151.48,billed
216961,2020-09-22,2020-09-28,76139883ebc5fc9f384d2de559c68af551cede6c2fb2152d9872fd3532908498,Hamburg,Hamburg,21035,Germany,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Metallic Red,1,249.99,249.99,249.99,16.49,0.0,266.48,refunded
216963,2020-09-22,2020-09-29,cc363d382202b3623b883fbbe6fe9a031c80c2f3e9225283213730103045e20b,San Jose,CA,95112,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,134.99,134.99,134.99,24.99,0.0,159.98,billed
216968,2020-09-22,2020-10-04,46aeffecb43d931cb7b74add2b1178323b9e71c68523d4ea6a736b1fde65aba6,Petersham,NSW,2049,Australia,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
216970,2020-09-22,2020-09-29,f02c8e235124e17979c623ed7933edc873588b523eb2b713d8da885fd3f3543f,Saint Ann,MO,63074,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Metallic Red,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
216979,2020-09-22,,80a7d106a7ba6c95b22261d7efa05ed9e90456f02748e78423fac9c661c76c5a,BENTLEY,WA,6102,Australia,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,refunded
217001,2020-09-22,2020-09-29,f766ea4a9e7d43aeab0559682b149532c3724b378995deab018e1c417b12f362,Montreal,QC,H2V 1J4,Canada,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
218546,2020-10-02,2020-10-02,0dd48a1367beb869e0f2289e143744d881e08c0446e78bad5db7e9ec47a2fb71,Torelló,CT,08570,Spain,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Rose Gold,1,249.99,249.99,249.99,5.99,0.0,255.98,billed
219779,2020-10-07,2020-10-10,66ccb0de2250fb00d4e37a7245f780c0d5010f296ee3882085aeee23fa4885f7,Lithonia,GA,30058-2913,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: USB To Serial Converter,1,14.98,14.98,14.98,0.0,0.0,14.98,billed
220003,2020-10-08,,2b399d7420dc7bc7af563099b028273c83adae8cf92fef0d4fc1b992765d109d,Columbus,WI,53925-1763,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,refunded
222671,2020-10-20,2020-10-22,5888bd6f754cd71b3e774b42867eaf9d4747aae158fa336fe058c5d6ad429c8a,Paris,Ile de france,75014,France,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,144.99,144.99,144.99,16.49,0.0,161.48,billed
222672,2020-10-20,2020-10-22,56f9286bdabee6611afe4763ccd812e61cc3e1a6097715aac84b9ef35f599ded,Royal Oak,MI,48073-2919,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438,1,144.99,144.99,144.99,24.99,0.0,169.98,billed
222679,2020-10-20,2020-10-22,47f6ce167e0f47788a2fd5d8279af1b125d5e921d9df678cf0ed9d7f8ac1187b,Wattens,Tirol,6112,Austria,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612,1,144.99,144.99,144.99,16.49,0.0,161.48,billed
222701,2020-10-20,2020-10-25,9a2c09493267504428f4734af91818d0bea752aefff67d14e00119ea40d629b4,Colchester,Essex,CO2 8QS,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
222771,2020-10-20,2020-10-25,1f54da36c55dd05b20952044217e214ef3d052c2797a4648fc1e10900ce64afb,Batavia,IL,60510-1143,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
224583,2020-10-29,2020-11-04,42e832a52ab7da0a5fba047fc4950d64a5262db0aafacc9993d28ca6c86e20f5,Fresno,CA,93725-0928,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,billed
224601,2020-10-29,2020-11-04,31a838cb946bb57b5a51528b81d04d1cc1d92597ce2a4fafbbb9842654598112,Egg Harbor Township,NJ,08234-4929,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM2612; Assembly: Fully Assembled,1,199.99,199.99,199.99,24.99,0.0,224.98,billed
224609,2020-10-29,2020-11-04,936b9ea40eaac2dbcae5da15c13e0cb5bcc1aea315dc8890a1c17b98ff5b3d50,Berlin,Berlin,12439,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM2612; USB to Serial Adapter for future firmware upgrades: Included,1,159.98,159.98,159.98,16.49,0.0,176.47,billed
224612,2020-10-29,2020-11-04,8f070cfaa946c1132dfeaf28776a6f1b2bf99c0292a3005c3ede93d48503e637,Bristol,Gloucestershire,BS16 3DQ,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,149.99,149.99,149.99,16.49,0.0,166.48,billed
225664,2020-11-03,2020-11-06,80a7d106a7ba6c95b22261d7efa05ed9e90456f02748e78423fac9c661c76c5a,WELSHPOOL,WA,6106,Australia,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,90.0,0.0,339.99,billed
225702,2020-11-04,2020-11-06,f56d785506ad517c5713482ea1c4de8e9eaf6babd2308a02855238bb6286f685,Newark,DE,19711-2572,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,224.99,224.99,24.99,25.0,249.98,billed
225728,2020-11-04,2020-11-06,e3d5bb3336709cf564d3005fa48a9f0fc3a013045b7f834d70c63d55bee5f1ed,Hochstadt,RLP,76879,Germany,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,249.99,224.99,224.99,16.49,25.0,241.48,billed
228067,2020-11-17,2020-11-23,453102df8de6fe2bf478d911cddc522de2e9d7fa30a89a60758b214ab1a13677,Philadelphia,PA,19143,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM2612,1,249.99,224.99,224.99,24.99,25.0,249.98,billed
228144,2020-11-17,2020-11-23,5c2ac6a38e1be061cbdd149f81b389760768693b0949bfa315fae6ce2e4b4c63,Krefeld,NRW,47802,Germany,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,224.99,224.99,16.49,25.0,241.48,billed
228155,2020-11-17,2020-11-23,61d780b0dc330f4a918672c401232e86f31cda877be1e6a452bcb01ff7bab4bb,Hachiouji-shi,Tokyo,1930933,Japan,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Rose Gold,1,249.99,224.99,224.99,24.99,25.0,249.98,billed
229428,2020-11-20,2020-11-27,2adde585abcfbde17eb1c5cf6be1eee13c21c6e724c369a6681a66f2f44cf4f8,Linz,Upper Austria,4040,Austria,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM3438,1,159.98,159.98,159.98,16.49,0.0,176.47,billed
